age,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales
38,1,0,3814,3,4,0,8.9,0,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,4287,3,1,0,7.5,0,2,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,2,10,8584,5,2,0,12.4,0,3,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2,7,6550,1,3,0,5.5,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,3,9,9151,5,2,0,3.7,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,1,2,6150,4,4,0,23.0,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,0,3716,3,3,0,4.9,0,2,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2,6,7659,5,2,0,2.2,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,9,9567,2,4,0,10.1,1,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,6663,3,3,0,4.1,0,4,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,3,5,9255,5,3,0,18.3,1,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2,2,6180,5,2,1,10.6,0,2,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,3,5,9940,4,3,1,9.3,1,3,22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,5,27,16516,1,3,0,15.8,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2,2,6679,4,2,0,3.3,0,4,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,4,12,15095,3,2,0,7.7,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,3,14,11505,4,3,1,13.8,0,3,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,3,12,11990,2,3,1,9.4,1,4,21,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,3,13,12112,5,2,0,3.9,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,3,8,8882,3,1,0,17.3,0,2,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,4,12,11309,3,2,1,1.9,0,4,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,0,4390,2,2,0,12.3,0,2,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,4,5219,1,1,1,11.7,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,4,4173,3,4,1,5.4,0,2,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,4,30,18026,2,2,0,6.3,0,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4,19,14542,4,3,1,15.5,0,3,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,5,16,16409,4,3,1,19.9,1,1,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,1,0,4890,4,3,0,2.1,0,3,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,4,12,11396,1,3,1,6.1,0,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,8,9392,3,3,0,4.2,1,2,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,2,12,7300,1,3,0,23.8,0,3,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,2,4,8732,3,2,1,6.0,0,4,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,4,13,11548,5,2,1,17.6,0,4,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,2,10,8615,3,3,1,9.3,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,2,8,6775,5,2,0,11.4,0,3,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,3,13,9287,5,2,0,8.9,0,3,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4847,3,3,0,12.9,0,2,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,2,6,5603,1,2,0,10.8,1,2,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,4,16,11814,4,2,0,9.2,0,3,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2,3,6798,4,2,0,7.3,0,3,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,1,6031,3,2,0,7.0,0,1,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,9,11396,3,1,1,4.6,0,2,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,4,14,11656,2,3,0,2.5,0,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,3,6731,5,2,0,4.3,0,2,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,3,11,11277,3,2,0,6.2,0,2,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,2,2,5673,2,4,0,8.0,0,3,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,3,9,12454,4,1,0,5.6,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4367,3,3,0,17.7,0,3,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,3,14,12870,4,3,0,2.1,1,4,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,4,25,14943,5,3,0,48.8,0,1,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,1,0,3229,3,3,0,12.8,0,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,2,2,8517,2,3,0,1.5,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,4,5989,3,4,0,11.2,0,2,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,3,6033,2,2,1,8.5,0,3,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,3,19,13322,2,2,0,3.4,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,0,6154,4,3,1,3.4,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2,5,7928,5,3,0,20.0,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,2,5,6922,4,4,0,1.0,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,2,6319,4,4,0,11.8,0,2,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,9,7838,4,3,0,2.5,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,3,7511,2,3,0,3.5,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,4,12,14078,1,4,1,1.9,0,4,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,1,2,4830,4,4,1,28.0,0,4,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,4,5917,1,3,0,4.9,0,1,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,3,6,8088,4,1,0,14.5,0,1,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,2,2,8593,4,3,1,10.1,0,3,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,4,17,13260,2,2,0,6.5,0,3,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,1,0,4195,4,4,0,11.1,0,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2,4,6832,4,4,1,13.0,0,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,4,20,13083,3,4,0,2.8,1,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,5,27,16129,4,1,0,9.4,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,4,11,15026,3,4,0,1.0,0,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,4,18,16105,3,3,0,8.1,0,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,0,4643,4,2,1,17.8,1,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,4,14,12207,4,2,0,15.1,0,4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,3,6521,3,3,0,11.8,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,3,9,11579,1,3,0,18.4,0,2,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,1,4440,2,2,0,4.2,0,2,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,3,13,12645,3,2,1,6.3,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,3,7,12563,5,4,1,2.7,1,3,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,1,5079,5,4,1,50.0,0,2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,2,3,7932,4,3,0,17.3,0,3,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,1,2,4242,4,3,0,3.0,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,0,4374,4,3,0,14.6,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,3,11,12462,4,4,0,4.6,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2,2,7019,3,4,0,7.7,0,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,2,2,6873,3,3,0,5.6,0,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,3,23,10956,4,3,0,3.2,0,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,3,4340,3,3,1,14.3,0,2,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,2,2,10126,4,3,0,3.8,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,12,14067,5,2,0,4.1,0,2,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,3,15,9670,4,4,0,4.7,0,2,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,3,10,9562,2,4,0,6.9,0,4,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,5,19,18353,4,3,0,20.8,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,6338,4,2,0,8.8,0,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3,10,9285,3,1,1,4.2,0,4,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,3,15,10341,3,1,0,18.3,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,5,19,17868,4,2,0,7.3,1,3,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,1,1,6340,4,3,0,14.8,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,2,3,6551,5,2,0,9.9,0,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,3,26,12800,4,3,1,8.1,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,8,10676,2,2,0,8.9,0,4,17,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,2,3,6163,3,4,0,10.1,0,4,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,3,16,12494,2,3,0,13.3,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1,0,5685,4,3,0,6.2,0,3,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,1,0,6145,3,3,0,8.4,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4,13,11421,2,4,0,6.2,0,3,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,2,4,7246,2,3,0,9.3,0,3,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,5,11361,2,3,1,9.3,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3,11,9673,3,3,0,7.9,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,3,5,8459,4,4,0,9.6,0,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,3,15,9735,3,3,0,14.4,0,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,2,5,6134,3,3,0,10.5,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,2,8,9089,5,1,1,3.6,0,4,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,3,16,10907,3,4,0,6.2,0,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,3,9,12474,3,3,1,3.0,0,2,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,2,5,8736,1,2,1,7.5,0,2,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3,12,10778,2,3,0,16.6,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,3,7,11875,4,3,0,44.5,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4,31,14139,3,2,0,15.5,0,2,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,4,23,16780,2,3,0,1.3,0,2,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,11,11046,3,3,0,3.4,0,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4060,1,2,1,11.8,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,14,9522,4,4,0,6.7,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,3,16,8906,2,1,0,3.0,0,2,16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,2,8,7689,2,3,0,7.1,1,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,4,20,12514,3,3,1,2.9,0,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,1,5324,4,1,0,7.2,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,1,3361,4,3,0,10.4,0,2,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,3,10,9662,2,3,0,1.0,1,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,4,22,13316,3,3,1,5.3,0,3,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,3,19,13496,3,3,0,19.9,0,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4275,4,4,0,27.3,0,3,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,1,0,5230,3,1,1,13.9,0,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,2,4,9943,4,2,1,11.1,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1,1,5647,3,3,0,13.3,0,2,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,3,14,8302,4,4,1,14.6,0,4,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,2,6,7857,3,4,0,23.5,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,5,15,17585,3,2,0,28.4,0,1,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,0,4827,2,2,1,13.5,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,2,3,6123,2,3,0,7.4,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,5234,2,4,1,14.6,0,3,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,4,17,11088,5,2,0,11.7,0,3,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,4,10,15382,5,3,0,25.4,1,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2,5,6415,3,1,1,7.8,0,2,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1,0,4691,2,3,0,9.3,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,3,7,10743,3,1,0,5.3,1,3,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,3,6,9048,4,1,0,8.5,0,3,24,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,1,5715,5,3,0,1.0,0,4,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3,11,11171,3,2,0,6.6,0,4,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,4,10,14283,3,4,1,1.1,0,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,2,2,7960,3,3,0,15.4,0,2,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,4,22,11146,2,2,0,11.1,0,3,13,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,2,12,9297,1,3,0,2.7,1,3,24,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,5,20,13250,4,4,1,5.3,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,3,11,12622,4,3,0,13.0,0,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,3,12,10418,4,3,0,17.1,1,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,1,5938,5,2,1,27.4,0,2,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,3,5,12041,4,3,0,4.2,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,3,5,8967,3,3,0,10.6,0,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,3,11,12326,2,3,1,6.6,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2,3,6739,3,3,0,35.0,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,2,4,6837,3,4,0,9.5,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,6,11210,4,4,1,5.6,0,2,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,2,7,9356,2,4,0,1.0,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,5,11213,5,3,1,10.4,0,2,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,4,20,12252,5,2,0,9.1,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,2,5339,2,3,0,4.8,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,6,6775,3,3,0,2.4,0,2,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,3,7,9313,5,1,0,7.0,0,3,13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4,18,12897,2,2,0,23.5,0,3,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,4,20,14983,4,3,1,2.1,0,3,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,4043,4,3,0,2.5,0,3,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,4,10,11360,3,4,0,9.8,0,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,1,1,4925,1,4,1,8.0,0,2,25,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,2,9,7462,4,3,1,2.9,1,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,9,10743,4,2,0,2.0,0,4,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,2,11,8967,4,2,0,25.6,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,4,19,16367,2,2,0,5.1,1,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2,11,9122,4,3,0,4.8,0,2,27,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,2,3,9087,3,4,1,9.6,0,3,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3,11,11265,3,4,0,6.9,0,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,3,12,10133,4,2,1,4.4,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,5735,3,3,0,12.7,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,3,7,8991,3,3,0,15.4,0,2,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2,2,7052,3,3,1,5.1,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,4,8937,5,4,0,3.0,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,1,1,4765,3,3,0,6.9,0,1,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,4,26,15246,3,3,0,11.4,0,3,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,2,4,5913,3,3,1,19.7,0,4,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,3,8,8813,4,3,0,6.8,1,2,24,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2,3,8245,3,4,0,16.1,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2,8,9929,4,3,0,2.5,0,3,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,1,4263,2,4,0,6.6,0,2,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,3,8,11723,3,3,1,17.8,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,0,4468,3,3,0,14.7,0,3,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,4,17,12353,4,1,0,3.7,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,3,10,11570,2,3,0,5.0,0,3,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,3,12,10199,3,3,0,2.5,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,2,5,9358,3,1,0,1.4,0,3,20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3,8,9334,2,2,1,15.3,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,4992,1,3,1,1.0,0,2,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,4,15,11519,4,4,0,6.0,0,2,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,2,3,7293,4,3,0,10.2,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1,1,4727,1,4,0,3.3,1,4,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,3,6,8618,1,4,1,8.2,0,3,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,0,6207,3,3,1,5.0,0,3,17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,2,5,7151,5,2,0,6.8,0,4,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5919,4,4,0,7.7,0,2,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3,10,12279,4,3,1,16.2,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3,31,14914,4,3,0,4.2,0,2,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,10,12757,5,3,1,7.3,0,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,5,19,13591,5,2,1,5.7,0,3,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,3,16,12382,2,1,0,13.8,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1,3,5050,1,3,1,1.3,0,3,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,4,18,12302,3,4,0,10.3,0,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,3,6,11047,3,2,1,11.9,0,4,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,3,10,11258,3,4,1,15.1,0,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,3,10,11307,2,1,1,7.6,0,3,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,4,20,15901,5,3,1,11.8,0,3,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3,11,11688,4,2,0,6.2,0,4,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,2,4827,4,4,1,10.2,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,2,13,9464,3,2,0,7.5,0,3,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,1,1,3946,3,2,0,5.8,0,2,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,3,17,11272,4,4,0,11.1,0,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,1,0,4133,3,3,0,16.4,0,3,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,0,3651,3,3,0,11.7,0,1,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,3,12,11875,4,4,0,19.1,0,3,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,2,7,9207,4,3,0,19.2,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,3,7,7812,4,2,0,9.4,0,2,11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,3,13,12239,3,3,0,5.5,0,2,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,4,11,15543,3,2,1,7.9,0,4,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4,20,12864,2,4,1,3.9,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,4,4694,3,3,1,12.5,0,4,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,1,4190,4,2,0,8.3,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,4,12,11437,2,2,1,19.6,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,1,3,4481,2,4,0,24.6,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,4,22,13257,4,3,1,6.8,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,3,9,8529,4,2,1,12.5,0,4,12,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,2,4,7700,4,1,0,7.6,0,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4,17,13465,3,3,1,12.1,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,2,7,8198,3,2,0,4.0,1,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2,11,10105,4,3,0,22.1,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,1,5000,5,4,0,9.5,1,2,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,2,7,10319,5,2,1,6.7,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,4,15,15709,5,1,1,5.0,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2,6,7016,2,3,0,4.9,0,3,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,2,5256,3,3,0,16.6,0,2,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,4,28,12942,4,3,0,11.0,0,2,14,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4961,3,2,0,16.7,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,1,4323,3,3,0,1.8,0,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,3,6,11699,4,2,0,16.8,0,2,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
