EmployeeID,age,department,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,attrition_probability,risk_category
EMP9562,43,HR,3,20,10586,2,2,Yes,2.3,No,3,14,0,0.5244376505019642,Medium Risk
EMP9563,51,Operations,5,18,13574,5,3,No,2.2,No,3,15,0,0.21709100216671484,Low Risk
EMP9564,42,Operations,3,8,8246,4,3,Yes,18.6,No,3,14,0,0.5465574837210648,Medium Risk
EMP9565,39,Sales,3,10,9624,5,3,No,3.1,No,2,19,0,0.30054183316094685,Medium Risk
EMP9566,28,IT,3,6,11782,3,2,No,8.8,No,3,18,0,0.47758949262066774,Medium Risk
EMP9567,43,Sales,3,9,9741,5,3,No,11.6,No,2,15,0,0.32373712737398175,Medium Risk
EMP9568,59,IT,4,26,16789,4,2,No,2.4,No,2,16,0,0.349056826294032,Medium Risk
EMP9569,34,HR,2,7,7204,2,3,Yes,6.3,No,2,19,0,0.5809183747317251,Medium Risk
EMP9570,34,Operations,1,0,4948,5,4,No,6.3,No,3,11,0,0.35397449569056505,Medium Risk
EMP9571,32,Finance,2,2,8417,2,2,No,6.4,No,3,10,1,0.5428906636274393,Medium Risk
EMP9572,33,HR,1,1,3149,3,4,No,31.5,No,2,14,0,0.36819382749536883,Medium Risk
EMP9573,22,Marketing,1,0,5483,4,3,No,4.2,Yes,3,14,0,0.3935988221490369,Medium Risk
EMP9574,42,IT,4,15,14936,4,2,Yes,10.4,No,3,25,0,0.5588742530680704,Medium Risk
EMP9575,29,IT,2,3,8637,5,4,Yes,4.8,No,2,14,0,0.44543801682341044,Medium Risk
EMP9576,22,Finance,1,0,5373,3,3,No,30.9,No,3,15,0,0.4885577468753746,Medium Risk
EMP9577,45,Finance,1,1,5310,1,2,Yes,6.7,No,3,18,1,0.7985440026071924,High Risk
EMP9578,27,Sales,2,3,5564,5,2,Yes,6.9,No,3,7,1,0.5259690332920537,Medium Risk
EMP9579,34,Operations,3,10,9209,3,3,No,16.2,No,2,19,0,0.42901840974168226,Medium Risk
EMP9580,52,Marketing,3,23,11797,2,2,Yes,12.0,Yes,3,9,0,0.605803781649287,High Risk
EMP9581,23,Operations,1,0,4460,5,4,No,11.6,No,2,12,0,0.3435292476387423,Medium Risk
EMP9582,22,Finance,1,0,5302,4,2,No,7.8,No,4,15,0,0.4391238728857229,Medium Risk
EMP9583,40,Engineering,2,9,10310,2,4,No,20.7,No,3,5,0,0.4495269160737609,Medium Risk
EMP9584,49,Sales,5,19,15421,4,3,No,15.8,Yes,3,13,0,0.24444233356510206,Low Risk
EMP9585,22,Sales,1,0,4435,5,4,Yes,5.9,No,2,13,0,0.4840197091401416,Medium Risk
EMP9586,42,Marketing,3,7,9791,5,1,Yes,38.1,No,3,15,0,0.6660002565179791,High Risk
EMP9587,43,Engineering,4,17,15386,2,2,Yes,4.2,No,4,11,0,0.6135934897698601,High Risk
EMP9588,22,Marketing,1,0,5224,2,3,Yes,1.4,No,2,13,0,0.7112250467745973,High Risk
EMP9589,45,Sales,4,17,12160,3,4,Yes,6.2,No,2,12,0,0.44101587051648,Medium Risk
EMP9590,46,Engineering,3,17,13337,3,2,No,1.8,No,2,19,0,0.45456697326838236,Medium Risk
EMP9591,34,Engineering,2,12,9734,3,4,No,20.6,No,3,17,1,0.371271790931183,Medium Risk
EMP9592,50,Engineering,1,1,6175,4,1,No,11.4,No,2,19,0,0.6226476147933153,High Risk
EMP9593,49,Sales,3,11,10582,1,3,No,7.8,No,3,11,0,0.5340748872146667,Medium Risk
EMP9594,39,Finance,2,9,8681,4,1,No,10.2,No,2,10,0,0.4727477403032037,Medium Risk
EMP9595,33,Sales,2,7,7357,5,2,No,3.3,No,2,16,0,0.3886729921639435,Medium Risk
EMP9596,28,Sales,1,2,5045,3,3,Yes,21.3,No,2,16,0,0.695790159921777,High Risk
EMP9597,37,IT,3,9,12457,3,1,No,19.0,No,2,14,0,0.5700307493888186,Medium Risk
EMP9598,43,Sales,3,10,10176,4,3,No,4.8,Yes,3,19,0,0.3222792977583659,Medium Risk
EMP9599,34,Operations,2,9,7593,3,1,No,2.0,No,2,16,0,0.5712038185917307,Medium Risk
EMP9600,22,IT,1,0,6004,4,4,No,13.2,No,3,18,0,0.37578393938024834,Medium Risk
EMP9601,50,Marketing,3,14,12534,3,4,No,9.2,No,3,15,0,0.38291410497790235,Medium Risk
EMP9602,39,HR,2,9,7304,2,3,Yes,7.5,No,2,12,0,0.5661452486111032,Medium Risk
EMP9603,34,Engineering,2,3,8994,4,3,Yes,11.9,No,4,14,0,0.5741757173141416,Medium Risk
EMP9604,46,Engineering,2,6,9902,2,3,Yes,4.8,No,2,12,0,0.6997573759161668,High Risk
EMP9605,53,HR,4,10,10589,4,3,No,3.5,No,3,16,0,0.23578725871721531,Low Risk
EMP9606,22,Sales,1,0,5771,5,3,Yes,4.5,No,3,12,0,0.5574605898964068,Medium Risk
EMP9607,42,Engineering,1,2,6019,1,3,No,2.3,No,3,18,0,0.6119426397478367,High Risk
EMP9608,23,Operations,1,0,4176,4,3,No,5.6,No,3,14,0,0.43675360462866647,Medium Risk
EMP9609,42,Sales,1,1,3982,4,1,No,4.1,No,4,20,0,0.5740506631411257,Medium Risk
EMP9610,39,Finance,4,11,13694,4,2,No,19.6,No,1,18,0,0.38879290337746075,Medium Risk
EMP9611,44,Finance,4,20,14511,3,3,No,12.7,No,3,13,0,0.3040949249155796,Medium Risk
EMP9612,33,Sales,2,4,6960,1,3,No,11.2,No,2,13,0,0.578759105803914,Medium Risk
EMP9613,22,Sales,1,0,4153,2,4,No,7.7,No,3,12,1,0.46749046118454346,Medium Risk
EMP9614,33,Engineering,3,6,12094,3,3,Yes,7.3,Yes,3,18,0,0.5559726661624648,Medium Risk
EMP9615,42,Finance,1,3,5703,3,2,No,14.3,No,3,15,0,0.5464002750837276,Medium Risk
EMP9616,48,Engineering,2,10,10255,5,2,No,12.3,No,3,14,0,0.4148656081994359,Medium Risk
EMP9617,26,Finance,1,0,5394,4,3,No,18.0,No,1,11,1,0.42737662286951433,Medium Risk
EMP9618,48,Finance,2,3,8745,1,3,No,22.2,No,3,24,1,0.627202430138126,High Risk
EMP9619,31,Operations,3,5,8263,5,3,No,13.2,No,4,11,0,0.2989583135849482,Low Risk
EMP9620,41,Sales,2,8,7282,4,2,No,4.2,No,3,23,0,0.4591550256453286,Medium Risk
EMP9621,32,Marketing,2,9,7440,3,4,No,9.4,Yes,2,11,0,0.3226980566799252,Medium Risk
EMP9622,39,Sales,3,11,9075,3,4,Yes,22.5,No,2,21,0,0.5394706503173962,Medium Risk
EMP9623,46,Sales,4,15,12523,5,2,No,8.9,No,3,9,0,0.3017631317503974,Medium Risk
EMP9624,25,Engineering,1,0,5357,4,3,Yes,26.4,No,2,16,0,0.6312561579583584,High Risk
EMP9625,31,Finance,2,7,9227,3,2,No,6.5,No,2,18,0,0.48502706653298333,Medium Risk
EMP9626,39,IT,1,0,5582,4,2,Yes,15.2,No,3,16,0,0.6938805477151277,High Risk
EMP9627,60,Engineering,2,3,8842,4,2,No,1.5,No,3,19,0,0.5170294138689998,Medium Risk
EMP9628,29,HR,2,5,6631,3,3,No,10.9,No,1,9,0,0.34562056512293027,Medium Risk
EMP9629,58,Engineering,3,28,15537,5,4,No,27.6,No,3,11,0,0.24320292441793245,Low Risk
EMP9630,58,Finance,4,13,13320,3,4,No,17.1,No,2,15,0,0.32433400564531,Medium Risk
EMP9631,37,Engineering,3,8,11309,4,2,No,24.8,No,2,19,0,0.45461869661918375,Medium Risk
EMP9632,35,HR,3,8,8268,3,3,Yes,17.2,No,3,20,0,0.478863789005556,Medium Risk
EMP9633,31,Marketing,3,9,10948,2,2,No,17.7,No,3,16,1,0.5508187156142246,Medium Risk
EMP9634,37,Finance,1,0,5509,5,3,No,15.1,No,2,12,0,0.38457372003064216,Medium Risk
EMP9635,23,Sales,1,0,5079,3,3,No,23.0,No,2,10,0,0.5274809157440902,Medium Risk
EMP9636,37,Marketing,2,9,7523,4,4,No,2.3,No,3,16,0,0.3113134181332979,Medium Risk
EMP9637,52,Engineering,4,16,15318,4,4,No,12.1,No,3,14,0,0.27367429455448367,Low Risk
EMP9638,31,Sales,3,8,9337,3,1,No,6.4,No,2,15,0,0.5212932948565968,Medium Risk
EMP9639,35,Sales,2,3,6213,3,3,No,10.7,No,4,9,0,0.43417687126886634,Medium Risk
EMP9640,22,Operations,1,0,3624,2,3,No,15.3,No,2,16,1,0.5710491567345733,Medium Risk
EMP9641,41,Operations,3,13,9108,5,3,No,5.3,Yes,2,15,0,0.25276342532243473,Low Risk
EMP9642,40,Sales,2,2,6408,4,2,No,20.1,No,2,20,0,0.5222132540382942,Medium Risk
EMP9643,38,Finance,3,11,10980,4,1,No,22.6,Yes,3,12,0,0.3997113889965243,Medium Risk
EMP9644,35,Marketing,3,5,10358,3,4,No,8.0,Yes,3,20,0,0.34652910038445756,Medium Risk
EMP9645,35,IT,1,0,5900,3,2,No,5.3,Yes,3,15,0,0.5176750810699569,Medium Risk
EMP9646,43,IT,1,0,5957,5,4,Yes,13.9,No,2,9,0,0.5293609428718231,Medium Risk
EMP9647,37,Marketing,3,12,10941,5,1,No,8.4,No,3,16,0,0.41367823768128137,Medium Risk
EMP9648,41,Sales,3,13,10838,5,3,Yes,4.1,No,2,12,0,0.4554700411283866,Medium Risk
EMP9649,40,HR,3,15,10460,5,3,No,7.6,No,2,15,0,0.20784182452871078,Low Risk
EMP9650,49,Finance,3,6,10661,4,2,No,4.8,No,2,17,0,0.42484576599209684,Medium Risk
EMP9651,44,IT,2,9,9735,3,4,No,23.3,No,3,12,0,0.41310833717249495,Medium Risk
EMP9652,39,Engineering,3,14,12751,3,3,Yes,2.5,Yes,2,14,0,0.5105071541475015,Medium Risk
EMP9653,53,Operations,3,7,9052,5,2,Yes,7.4,Yes,3,13,0,0.5312142777944022,Medium Risk
EMP9654,42,Finance,2,10,9907,5,3,No,8.0,No,3,18,0,0.3211771104801887,Medium Risk
EMP9655,51,Sales,5,23,15147,3,4,No,7.5,No,4,17,0,0.23669098778670805,Low Risk
EMP9656,44,Marketing,3,13,11423,4,2,No,4.0,No,2,13,0,0.41971124328653003,Medium Risk
EMP9657,22,Sales,1,0,4336,4,4,No,9.4,No,2,17,0,0.38129294928981755,Medium Risk
EMP9658,51,Finance,3,12,12280,4,4,No,5.3,No,2,19,0,0.30156768447026133,Medium Risk
EMP9659,39,Marketing,3,12,10354,5,2,No,9.2,No,1,12,0,0.35978143600113266,Medium Risk
EMP9660,37,IT,4,10,13723,4,2,Yes,6.8,No,2,19,0,0.5554559435787412,Medium Risk
EMP9661,40,IT,3,8,11940,4,3,No,4.8,No,3,17,0,0.36416642094695345,Medium Risk
EMP9662,34,Sales,1,0,5071,3,4,Yes,7.3,No,2,16,1,0.6425069252461514,High Risk
EMP9663,40,Sales,4,17,12775,2,3,No,10.8,No,3,15,0,0.3931405524575871,Medium Risk
EMP9664,32,Operations,2,2,6709,2,3,No,10.7,No,1,15,1,0.5617190057072143,Medium Risk
EMP9665,50,Finance,3,12,11274,2,2,No,7.8,No,4,12,0,0.48132822325950936,Medium Risk
EMP9666,36,Operations,3,11,9175,2,4,No,2.4,Yes,2,12,0,0.33901733562950853,Medium Risk
EMP9667,34,Engineering,2,12,9411,3,1,No,2.2,Yes,4,18,0,0.463989824418274,Medium Risk
EMP9668,28,Operations,2,4,5883,3,2,No,10.8,No,2,13,0,0.5136179199071272,Medium Risk
EMP9669,40,Engineering,3,7,12577,1,3,Yes,7.5,No,2,12,0,0.7156617829761869,High Risk
EMP9670,39,Engineering,4,10,14515,1,3,No,8.6,Yes,3,16,0,0.44862050765531947,Medium Risk
EMP9671,41,Sales,3,6,9928,3,1,Yes,3.3,No,2,10,0,0.7149752207307474,High Risk
EMP9672,27,Operations,1,0,4283,3,1,Yes,22.0,No,4,18,0,0.7936362886881734,High Risk
EMP9673,22,Marketing,1,0,4889,1,2,No,1.1,No,2,19,1,0.668987589842551,High Risk
EMP9674,44,IT,3,9,11665,4,1,No,3.6,No,3,19,0,0.4845713350446445,Medium Risk
EMP9675,52,Finance,4,14,14701,2,4,No,40.3,No,3,11,0,0.40626211320474104,Medium Risk
EMP9676,27,Sales,2,3,6690,3,2,Yes,14.8,No,3,14,0,0.6829643858374342,High Risk
EMP9677,53,Marketing,1,0,5020,2,4,No,17.1,No,2,13,0,0.580500816102344,Medium Risk
EMP9678,40,Sales,4,10,11555,1,3,Yes,21.2,No,4,14,0,0.6598569724133428,High Risk
EMP9679,37,Marketing,2,13,8278,3,3,No,5.1,No,1,11,0,0.4199488647160685,Medium Risk
EMP9680,34,Engineering,1,4,6648,3,3,No,8.8,No,3,16,0,0.4851442067518299,Medium Risk
EMP9681,24,Marketing,1,2,5275,4,3,No,8.2,No,4,19,0,0.430091798219941,Medium Risk
EMP9682,47,Marketing,3,18,11928,3,3,Yes,10.2,No,2,14,0,0.578737063778392,Medium Risk
EMP9683,30,Engineering,2,3,9346,4,4,No,3.7,No,2,9,0,0.33376505831113007,Medium Risk
EMP9684,30,Sales,1,1,4531,5,3,Yes,5.3,No,3,23,0,0.5679516756997033,Medium Risk
EMP9685,47,Engineering,3,6,11953,3,2,No,5.1,No,2,12,1,0.5101354011730849,Medium Risk
EMP9686,22,IT,1,0,5122,3,2,Yes,19.6,No,2,11,0,0.71002540717313,High Risk
EMP9687,22,Engineering,1,0,6997,3,2,Yes,10.8,No,2,8,0,0.7174872037112072,High Risk
EMP9688,37,Finance,3,11,12320,1,2,No,12.1,No,3,14,0,0.5596016871302653,Medium Risk
EMP9689,40,Sales,3,12,9733,3,4,No,26.9,No,2,17,0,0.37342101115031906,Medium Risk
EMP9690,42,Engineering,4,19,16103,3,3,No,3.2,No,2,17,0,0.3492799929890721,Medium Risk
EMP9691,34,Marketing,2,4,6512,4,2,No,2.8,No,2,9,0,0.43868614835201153,Medium Risk
EMP9692,60,Operations,3,11,9545,5,3,No,3.3,Yes,3,17,0,0.29788921326595313,Low Risk
EMP9693,35,HR,3,13,8783,4,3,No,7.6,No,3,13,0,0.21933757390064246,Low Risk
EMP9694,35,HR,1,1,3336,3,2,No,17.4,No,3,6,0,0.44626518484141386,Medium Risk
EMP9695,30,Operations,3,5,8482,3,1,No,1.9,No,3,17,0,0.5308980218365595,Medium Risk
EMP9696,39,Engineering,3,8,11545,5,1,No,8.9,No,2,10,0,0.4206424771644952,Medium Risk
EMP9697,44,Sales,4,15,11635,4,3,Yes,13.2,No,2,10,0,0.4595126507362632,Medium Risk
EMP9698,50,Engineering,3,7,12239,3,3,Yes,4.5,No,3,8,0,0.6059202625487793,High Risk
EMP9699,23,Sales,1,1,5465,4,4,Yes,14.3,No,3,19,0,0.5732931192949827,Medium Risk
EMP9700,35,IT,1,1,6089,4,3,No,12.4,No,3,12,0,0.44502910759389724,Medium Risk
EMP9701,42,Marketing,1,3,6079,3,3,No,5.3,No,3,15,0,0.5301487640335579,Medium Risk
EMP9702,43,Engineering,3,10,12130,5,2,No,5.5,No,3,11,0,0.35111385772173953,Medium Risk
EMP9703,38,IT,5,16,17776,4,2,Yes,7.0,No,3,17,0,0.5001413328042309,Medium Risk
EMP9704,43,IT,3,7,11611,3,3,No,10.5,No,3,14,0,0.43185530599559796,Medium Risk
EMP9705,29,Engineering,1,2,6527,5,4,Yes,6.5,No,1,10,0,0.4878753184938694,Medium Risk
EMP9706,53,Operations,3,7,8138,5,3,No,23.0,Yes,2,20,0,0.33559970421781143,Medium Risk
EMP9707,47,Sales,2,5,5835,5,2,Yes,8.2,No,3,13,0,0.5736924692711597,Medium Risk
EMP9708,24,Operations,1,2,5199,3,4,No,11.2,No,2,15,0,0.4589855910037416,Medium Risk
EMP9709,27,Engineering,1,1,6023,2,3,Yes,8.0,No,3,16,0,0.7014993335304999,High Risk
EMP9710,27,Marketing,1,0,4067,4,1,No,16.6,No,1,16,0,0.5939949935291794,Medium Risk
EMP9711,44,Engineering,3,5,11543,4,3,No,4.0,No,2,16,0,0.3909001502445481,Medium Risk
EMP9712,25,IT,2,3,8757,3,3,Yes,3.1,No,3,12,0,0.5985574523576678,Medium Risk
EMP9713,34,Sales,2,2,6625,3,4,No,16.4,No,2,17,0,0.4314795653315118,Medium Risk
EMP9714,42,Engineering,1,3,6581,4,4,Yes,12.6,No,3,14,0,0.5672054898107488,Medium Risk
EMP9715,37,Marketing,4,12,12849,3,2,No,4.1,No,3,14,0,0.4166003392692217,Medium Risk
EMP9716,40,Marketing,3,14,10938,3,3,Yes,6.9,No,3,26,0,0.5849580159487591,Medium Risk
EMP9717,27,Finance,1,0,5588,2,3,Yes,7.6,No,3,15,0,0.6834545412620622,High Risk
EMP9718,43,Finance,2,2,7923,5,3,No,14.5,No,2,10,0,0.35190026891056675,Medium Risk
EMP9719,31,Operations,1,1,4449,3,2,No,4.0,No,4,7,0,0.5446724955373465,Medium Risk
EMP9720,34,Sales,1,1,4848,3,3,No,12.6,No,2,16,0,0.531971025301767,Medium Risk
EMP9721,40,Engineering,4,17,16040,3,3,Yes,1.2,Yes,4,15,0,0.45812898147267583,Medium Risk
EMP9722,39,Engineering,3,5,11302,3,2,No,17.4,No,3,19,0,0.5163290878021197,Medium Risk
EMP9723,38,IT,4,10,14600,3,3,Yes,4.2,No,3,14,0,0.5436189416066363,Medium Risk
EMP9724,30,Engineering,3,6,11920,4,2,No,6.0,No,3,17,0,0.4172966475942084,Medium Risk
EMP9725,35,Sales,3,6,9614,3,2,Yes,17.9,Yes,3,17,0,0.632002281396808,High Risk
EMP9726,38,Marketing,3,13,11046,4,4,No,1.0,No,3,14,0,0.27596495553637307,Low Risk
EMP9727,24,Engineering,1,0,6505,3,3,No,3.6,No,2,16,1,0.4920212449064852,Medium Risk
EMP9728,33,Engineering,1,1,5039,2,3,No,11.0,No,3,15,0,0.536325464511686,Medium Risk
EMP9729,41,Finance,2,6,8071,5,2,No,8.1,No,3,16,0,0.3703695012761802,Medium Risk
EMP9730,25,Sales,1,1,5206,3,2,Yes,10.6,No,2,17,0,0.7357085905342191,High Risk
EMP9731,49,Marketing,2,7,8217,5,2,No,8.3,No,2,12,0,0.4390379572285675,Medium Risk
EMP9732,50,Engineering,4,23,16124,3,1,Yes,4.0,No,2,19,1,0.6349799664034931,High Risk
EMP9733,25,Engineering,1,1,6243,3,3,No,4.4,No,3,14,0,0.46902181859186737,Medium Risk
EMP9734,51,IT,4,17,15845,5,2,Yes,7.0,No,2,12,0,0.49909280795217265,Medium Risk
EMP9735,36,Engineering,1,4,5983,3,2,Yes,4.6,No,3,18,0,0.7002033283992544,High Risk
EMP9736,42,Engineering,3,13,12890,4,2,No,5.6,No,3,15,1,0.4019572856842897,Medium Risk
EMP9737,33,Operations,3,5,9404,3,2,No,9.7,No,2,19,0,0.5205039930258861,Medium Risk
EMP9738,47,Sales,4,24,13098,3,3,Yes,8.9,No,3,10,0,0.4615488060017991,Medium Risk
EMP9739,42,Sales,3,9,8996,3,3,No,24.1,No,3,13,0,0.42543655373716577,Medium Risk
EMP9740,29,Engineering,1,1,4920,4,4,No,4.5,No,3,17,0,0.34398149541265005,Medium Risk
EMP9741,26,Marketing,1,0,4816,4,2,No,5.8,No,2,23,0,0.5277328308026975,Medium Risk
EMP9742,23,Engineering,1,1,6613,4,3,Yes,17.1,No,3,17,0,0.6178059951550695,High Risk
EMP9743,39,Marketing,3,16,11141,5,2,Yes,13.5,No,2,12,0,0.5129935632566319,Medium Risk
EMP9744,43,Sales,1,0,5800,3,3,No,8.5,No,3,9,0,0.5455633729288953,Medium Risk
EMP9745,44,Engineering,4,13,16853,4,3,No,4.1,No,1,12,0,0.358279431681086,Medium Risk
EMP9746,36,Marketing,2,3,8352,3,1,No,6.1,No,2,20,0,0.6318223725822482,High Risk
EMP9747,26,Sales,1,3,4591,2,3,Yes,4.0,No,3,19,0,0.69581050098535,High Risk
EMP9748,31,Engineering,1,1,6305,3,3,No,10.5,No,3,18,0,0.5033156850757963,Medium Risk
EMP9749,49,Marketing,2,2,7006,4,3,Yes,6.1,No,3,13,1,0.6120978303729755,High Risk
EMP9750,33,IT,3,11,11765,2,3,No,22.7,Yes,3,10,0,0.4091680730204914,Medium Risk
EMP9751,39,Sales,3,6,9171,4,1,Yes,1.2,Yes,3,10,1,0.5938288308884021,Medium Risk
EMP9752,27,HR,3,5,7423,3,4,Yes,8.9,No,2,14,0,0.38943510425921646,Medium Risk
EMP9753,41,Engineering,4,13,14203,4,3,No,1.7,Yes,1,17,0,0.2758687061903765,Low Risk
EMP9754,33,Operations,4,11,10191,4,1,No,16.9,No,3,14,0,0.41510466935400037,Medium Risk
EMP9755,48,IT,5,18,17914,3,4,No,12.4,No,2,15,0,0.293577901503445,Low Risk
EMP9756,45,IT,5,17,18577,3,3,No,16.4,No,3,12,0,0.3535142032287923,Medium Risk
EMP9757,33,Engineering,1,0,6469,2,4,No,15.1,No,3,13,0,0.511714720901777,Medium Risk
EMP9758,36,Engineering,2,8,9544,3,2,Yes,5.3,No,3,12,0,0.6579210877188765,High Risk
EMP9759,32,Engineering,3,9,12530,3,1,No,18.4,No,2,15,0,0.5584189701158109,Medium Risk
EMP9760,23,Engineering,1,0,5966,4,3,No,6.2,No,1,15,0,0.4351560508868784,Medium Risk
EMP9761,29,Finance,1,0,6033,3,4,No,6.6,No,2,17,0,0.42134483977054554,Medium Risk
EMP9762,39,Sales,4,14,12377,3,1,No,6.0,No,2,16,0,0.47708249539467656,Medium Risk
EMP9763,41,Finance,2,3,6954,3,3,No,7.8,No,2,18,0,0.43601238086155725,Medium Risk
EMP9764,39,IT,3,14,12215,3,1,Yes,4.6,No,2,12,0,0.6678773475221976,High Risk
EMP9765,34,Engineering,3,9,12490,3,3,No,3.2,No,3,20,0,0.40849937363237127,Medium Risk
EMP9766,47,Finance,2,5,8857,4,3,Yes,13.5,No,3,19,0,0.5890146527936667,Medium Risk
EMP9767,38,Sales,3,12,9668,5,3,No,5.0,No,2,13,0,0.2791230168728422,Low Risk
EMP9768,45,Sales,3,6,7929,4,3,No,2.6,No,4,5,0,0.31898336340576794,Medium Risk
EMP9769,22,Sales,1,0,4605,2,4,No,7.4,No,3,23,0,0.4979967881897568,Medium Risk
EMP9770,22,Sales,1,0,3733,4,2,No,21.7,No,4,10,0,0.4835513318546716,Medium Risk
EMP9771,40,Sales,1,0,4084,4,2,Yes,1.0,No,3,10,0,0.6689535788516157,High Risk
EMP9772,23,Marketing,1,1,5854,4,4,No,9.2,No,1,16,0,0.4091884375387527,Medium Risk
EMP9773,35,Operations,3,10,8831,4,2,No,3.8,No,3,19,1,0.3972012133291614,Medium Risk
EMP9774,34,Sales,3,5,8496,3,3,Yes,19.3,No,3,18,0,0.6048908653932744,High Risk
EMP9775,53,Operations,2,4,6416,3,3,No,10.2,No,4,17,0,0.5032484350819798,Medium Risk
EMP9776,41,Operations,3,18,10714,2,2,No,3.6,No,2,15,0,0.49703233805868957,Medium Risk
EMP9777,39,Finance,4,12,13775,1,2,No,19.4,No,3,14,0,0.5250863012095316,Medium Risk
EMP9778,46,Engineering,3,6,12434,1,2,Yes,7.0,No,1,16,1,0.7888817186479854,High Risk
EMP9779,41,Sales,3,7,8689,5,4,No,16.2,No,3,12,0,0.2590398034918862,Low Risk
EMP9780,33,Finance,2,2,7478,4,3,No,8.4,No,2,13,0,0.3719073947621212,Medium Risk
EMP9781,48,Operations,5,18,13856,4,3,Yes,27.8,No,4,19,0,0.45880035192618673,Medium Risk
EMP9782,26,Engineering,1,1,5801,3,3,No,37.4,No,2,15,1,0.5377832698245912,Medium Risk
EMP9783,41,Finance,3,11,11789,4,3,No,6.9,No,3,12,0,0.3175180548294045,Medium Risk
EMP9784,22,Sales,1,0,5645,3,3,Yes,4.7,Yes,2,16,0,0.640206833283335,High Risk
EMP9785,40,Finance,2,8,8265,4,3,No,25.8,Yes,4,23,0,0.34600572805444013,Medium Risk
EMP9786,39,Sales,3,13,10213,3,3,Yes,14.9,No,3,18,0,0.5770322868264328,Medium Risk
EMP9787,54,Marketing,2,12,9261,4,2,No,15.6,No,2,18,0,0.5135031582369181,Medium Risk
EMP9788,22,Marketing,1,0,4670,4,3,Yes,19.0,No,3,21,0,0.636502174035227,High Risk
EMP9789,31,Engineering,2,6,9306,3,1,Yes,3.2,No,4,18,0,0.7114633358928705,High Risk
EMP9790,46,Sales,3,10,8449,5,4,No,8.8,No,2,18,0,0.25194616729466496,Low Risk
EMP9791,41,IT,3,9,11788,3,3,Yes,34.9,No,1,20,1,0.662590779582369,High Risk
EMP9792,39,Marketing,1,0,4502,3,2,No,20.8,No,4,15,0,0.5995237779126897,Medium Risk
EMP9793,28,Marketing,2,6,7408,4,2,No,27.0,No,4,18,1,0.47125000619722623,Medium Risk
EMP9794,32,Marketing,1,1,5046,4,2,No,28.8,No,3,18,0,0.5609771656800919,Medium Risk
EMP9795,50,Operations,3,22,10635,5,4,No,15.2,No,3,24,0,0.2425846078796427,Low Risk
EMP9796,37,Sales,2,2,5980,2,4,Yes,11.6,No,3,19,0,0.6402059030671516,High Risk
EMP9797,41,Operations,3,8,9541,3,2,No,1.0,No,4,9,0,0.4601823273024193,Medium Risk
EMP9798,36,Sales,3,12,9973,3,3,No,4.9,No,4,12,0,0.36122814318952984,Medium Risk
EMP9799,26,Sales,2,4,7096,3,4,Yes,9.6,No,3,13,0,0.5507799000270496,Medium Risk
EMP9800,47,Finance,4,22,15117,4,3,No,1.0,No,2,19,0,0.25905044283958234,Low Risk
EMP9801,43,IT,4,12,14529,2,3,No,11.9,No,3,21,0,0.44875571293114785,Medium Risk
EMP9802,60,Sales,4,15,11107,3,2,No,10.6,No,2,14,0,0.43363740244142635,Medium Risk
EMP9803,27,Engineering,2,3,8302,4,4,Yes,2.7,No,3,13,0,0.47325968133008345,Medium Risk
EMP9804,46,HR,4,17,12095,3,4,No,2.9,Yes,2,18,0,0.1826363114593559,Low Risk
EMP9805,24,Engineering,1,2,6610,2,2,No,5.2,No,2,14,0,0.5965717511722526,Medium Risk
EMP9806,39,IT,4,16,14918,5,3,No,4.4,No,4,13,0,0.23271871796965765,Low Risk
EMP9807,47,Marketing,3,6,10095,4,1,No,2.9,No,3,18,0,0.5180141745683767,Medium Risk
EMP9808,22,Operations,1,0,3325,4,3,No,21.9,No,3,16,1,0.45366128010404855,Medium Risk
EMP9809,35,Engineering,3,5,11347,4,1,No,14.2,No,2,20,0,0.5196092543759518,Medium Risk
EMP9810,32,Engineering,3,5,11551,4,4,No,20.2,No,3,16,0,0.3280469529986208,Medium Risk
EMP9811,30,Marketing,1,1,5544,3,4,No,4.5,No,3,15,0,0.44504895355161284,Medium Risk
EMP9812,41,Engineering,4,18,15495,4,2,No,4.8,No,4,19,0,0.3380023623769597,Medium Risk
EMP9813,49,Finance,4,19,14971,4,3,No,10.8,No,3,15,0,0.27972750245013395,Low Risk
EMP9814,36,Engineering,2,2,8576,1,3,Yes,27.5,Yes,3,12,0,0.7252713519985844,High Risk
EMP9815,40,Engineering,1,1,6337,2,4,Yes,13.6,No,3,10,1,0.6756265863212515,High Risk
EMP9816,39,Operations,1,2,4618,1,1,Yes,3.4,No,2,12,1,0.8534804396865334,High Risk
EMP9817,38,Operations,3,13,9489,2,3,No,11.1,No,2,10,0,0.4482754759434618,Medium Risk
EMP9818,27,Sales,3,5,9020,2,3,No,6.6,No,4,16,0,0.44474807462388594,Medium Risk
EMP9819,49,Operations,4,24,12539,2,2,No,1.9,Yes,4,15,0,0.36443427236247217,Medium Risk
EMP9820,40,Marketing,2,3,7188,3,2,Yes,7.1,No,2,12,1,0.7068327134032708,High Risk
